contig	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.58	PSC.63	PSC.61	PSC.52	PSC.54	PSC.59	PSC.69	PSC.67	PSC.78	PSC.71
2620	Phel_contig_9915	52.1796960482724	2.04841953182422	0.832914779804092	2.45933867604801	0.0139193239505462	0.0425055490256117	9	8	20	51	23	120	2	60	179	22
2621	Phel_contig_992	208.514128569906	2.27257292444217	0.503685007150751	4.51189313197484	6.42515608550153e-06	6.49638735460419e-05	151	38	35	72	88	324	417	221	136	487
2622	Phel_contig_9937	78.9305560948788	2.2364484742307	0.453669394060685	4.92968779359963	8.23611314240502e-07	1.05785010862138e-05	39	31	29	17	32	204	69	176	40	140
2623	Phel_contig_9952	19.2262134434995	4.63994548152173	0.729837835175587	6.3575019790601	2.05061030514617e-10	6.19927551426726e-09	1	3	1	2	1	18	60	48	14	35
2624	Phel_contig_9961	150.886081242857	3.64236123017838	0.74294381889379	4.90260654648382	9.45732889227873e-07	1.18721147637114e-05	85	8	6	5	12	228	265	244	113	464
2625	Phel_contig_9965	117.287328543496	3.1403296394165	0.546216555805369	5.74923920932099	8.96459110174319e-09	1.83050080363018e-07	56	10	9	16	38	268	151	317	72	217
2626	Phel_contig_1009	4126.90281685087	-2.33125297527149	0.354475577153338	-6.57662509217959	4.81246147323024e-11	1.65560858125888e-09	8891	7289	4795	6952	9427	1473	1535	1006	598	1692
2627	Phel_contig_10159	630.202053645059	-2.45895425779905	0.345900011653324	-7.10885855726285	1.17006580718567e-12	5.68873855235997e-11	957	977	1287	1111	1427	197	231	275	63	163
2628	Phel_contig_10178	434.485467551232	-2.7887242801622	0.330645485042856	-8.4341822474931	3.33526628749876e-17	3.54085418600162e-15	835	713	780	538	1255	138	112	81	75	98
2629	Phel_contig_10352	29.7654027778299	-2.19788451840579	0.447684389323135	-4.90945087839409	9.13317729037489e-07	1.15290985786256e-05	26	70	57	50	63	7	3	21	11	11
2630	Phel_contig_10451	63.6663506127997	-2.30474910128071	0.370063091053919	-6.2279896509455	4.72458267972485e-10	1.31159048079226e-08	72	141	127	105	127	29	12	32	20	10
2631	Phel_contig_10460	1150.46337048472	-2.43690882048978	0.414511776849896	-5.87898572872693	4.12787954654397e-09	9.05468202711639e-08	704	2374	1737	2747	3142	286	425	543	137	342
2632	Phel_contig_10466	789.113996958425	-2.40941600017016	0.434416557304634	-5.54632635348785	2.91734076031022e-08	5.31417474421657e-07	1295	1461	1339	1172	1936	330	349	148	76	226
2633	Phel_contig_10472	2346.03731721365	-2.28399399927497	0.36613133072585	-6.23818233404659	4.42684493543641e-10	1.23778592237954e-08	5023	4084	2413	3754	5938	892	356	707	1133	624
2634	Phel_contig_1054	1790.06690071037	-2.37530781299437	0.262171563666049	-9.06012757363726	1.30298072659304e-19	1.97834693784053e-17	2523	3684	3221	2662	4177	596	513	463	427	683
2635	Phel_contig_1065	1318.90830193964	-4.59161931518025	0.487070102616981	-9.42701941775921	4.21907445999856e-21	7.35038497909236e-19	1375	1146	4081	4226	2783	91	100	58	159	64
2636	Phel_contig_10669	853.722561190985	-3.58171177276497	0.428739385984702	-8.35405351094283	6.59594426842372e-17	6.61492890506346e-15	1848	1807	1036	2600	1194	198	50	85	142	130
2637	Phel_contig_10689	514.970437159373	-2.27004174392969	0.332816692314641	-6.82069678699775	9.05999869538014e-12	3.633135650934e-10	512	1062	771	1178	1134	254	146	212	108	115
2638	Phel_contig_10757	54.6803272548887	-2.00237246540267	0.535065257648667	-3.74229579809022	0.000182346694245398	0.00116552644783665	36	102	121	110	105	5	14	40	9	42
2639	Phel_contig_10762	320.445485639155	-2.36466852762149	0.36602909404493	-6.46032942761439	1.0447529526911e-10	3.35233716035876e-09	325	789	777	455	526	74	100	116	136	61
2640	Phel_contig_10783	2.12430464073374	-3.80399994699364	1.58859698714528	-2.39456575693843	0.0166400594027225	0.0491035325132672	9	5	6	0	1	0	0	1	0	0
2641	Phel_contig_10864	385.120837805652	-2.20767431882533	0.316047597054195	-6.98525899074234	2.8433097018215e-12	1.27097814269909e-10	986	709	541	628	507	156	120	107	119	130
2642	Phel_contig_10968	26.8741437164197	-3.48498666195005	0.493328958003165	-7.06422480459316	1.61515087029362e-12	7.58144565679449e-11	36	61	61	42	68	2	2	11	3	4
2643	Phel_contig_11053	2362.54481484776	-2.18318225557884	0.321092869209359	-6.79922372911796	1.05184363228118e-11	4.16720207553031e-10	2912	4833	3458	5010	4849	1086	503	1336	378	867
2644	Phel_contig_11080	302.529613492926	-3.00750862660656	0.862554618694476	-3.48674572186349	0.000488935992133274	0.00269539602316392	1076	5	621	727	405	12	138	35	49	64
2645	Phel_contig_11165	217.047864469258	-2.03080023792287	0.307929292193256	-6.59502129030434	4.25194840873626e-11	1.47209495353674e-09	261	519	304	404	404	96	95	91	44	74
2646	Phel_contig_11207	190.353639967392	-2.0844140526567	0.435908950243832	-4.78176475039284	1.73762958648241e-06	2.03820875707463e-05	148	431	336	375	384	71	118	76	36	34
2647	Phel_contig_11263	9.26191656814546	-5.97559015110066	1.13699444039414	-5.25560190868585	1.47541126060162e-07	2.29792133184131e-06	4	24	14	23	37	1	0	0	0	0
2648	Phel_contig_1127	926.434886060629	-2.7626044656698	0.459174779230624	-6.01645515090946	1.78277860875653e-09	4.26893013469471e-08	1754	1297	989	1741	3122	161	319	121	105	378
2649	Phel_contig_11303	415.898212715447	-2.05874649188694	0.351788623730518	-5.85222589080654	4.85037229725924e-09	1.04538793255283e-07	546	741	707	893	737	97	63	243	239	140
2650	Phel_contig_1135	12812.7960085495	-3.50003478828876	0.663266017151923	-5.27696986997462	1.31337470471962e-07	2.06874611315809e-06	43457	14755	23790	7119	37045	2916	3048	379	502	2299
2651	Phel_contig_11428	203.645262214345	-2.05647138371837	0.443510800616651	-4.6368011350774	3.53842544886043e-06	3.83136760355094e-05	230	442	344	321	448	87	34	203	25	61
2652	Phel_contig_11439	333.857840992649	-2.02093790926209	0.517507854370335	-3.90513475727053	9.41728929582026e-05	0.000661180802071307	512	523	648	534	667	89	29	117	303	73
2653	Phel_contig_11488	1556.91454671511	-2.92765774903547	0.383651966066749	-7.63102501220104	2.32894484116754e-14	1.59838542659726e-12	1993	4357	2842	2433	3261	313	552	442	155	233
2654	Phel_contig_11518	213.998738626894	-2.82123541395397	1.00955041521958	-2.79454633609391	0.00519725921111268	0.0190977983261758	79	909	919	23	2	63	16	114	35	41
2655	Phel_contig_11653	562.903091250347	-2.8245637649431	0.451726334754422	-6.2528206740009	4.03104911330613e-10	1.14239679667814e-08	967	978	868	1011	1555	270	104	85	45	132
2656	Phel_contig_11673	124.21077256972	-3.33902274791327	0.439135683892599	-7.60362427921003	2.87950460937592e-14	1.93943306341697e-12	185	307	261	184	282	40	24	20	10	9
2657	Phel_contig_11679	280.044831940631	-3.03283563239584	0.404730458528651	-7.49347020587813	6.70760652198115e-14	4.17160938339597e-12	457	515	602	300	835	36	66	131	24	49
2658	Phel_contig_11724	420.904789221145	-3.64583789384408	0.598106540414345	-6.09563288058743	1.09005319707452e-09	2.75073962767793e-08	148	1641	577	447	1517	72	32	55	101	27
2659	Phel_contig_11764	2690.50852220231	-3.34103281807115	0.292785965965449	-11.4111781521162	3.67714687998246e-30	1.46966908682593e-27	3572	5945	4419	6243	6501	413	240	493	457	694
2660	Phel_contig_11821	382.197263959096	-4.36869236885698	0.53808982994462	-8.11889042635615	4.70465033294396e-16	4.2620995582917e-14	452	712	859	911	1030	83	8	43	13	21
2661	Phel_contig_11840	1546.29165521162	-3.10288085763466	0.521091001000187	-5.95458538274306	2.60731980828148e-09	6.02098914290838e-08	3082	3843	4532	577	2579	198	492	444	164	231
2662	Phel_contig_11853	17.2476227004527	-2.30421545574661	0.500680830346388	-4.60216432522986	4.18123102472506e-06	4.44939298316279e-05	24	30	41	33	26	5	1	13	5	5
2663	Phel_contig_11919	672.62277518283	-2.18563605129411	0.284079860213584	-7.69373812578918	1.42897379616656e-14	1.0110075544746e-12	1127	953	966	1413	1536	227	282	352	152	145
2664	Phel_contig_11943	3338.58319864786	-2.4583229742704	0.338893525039074	-7.25396855542449	4.04734119517302e-13	2.14005134245938e-11	6243	4421	5056	8176	6656	824	1149	843	501	1466
2665	Phel_contig_1197	7314.95951684128	-2.23720949520004	0.377637148846328	-5.92423044722868	3.13763205437702e-09	7.09438968168541e-08	9791	12302	15497	12549	14880	2214	3958	2825	924	2006
2666	Phel_contig_11976	88.7602020096288	-2.31105300807696	0.489782901377743	-4.71852529268793	2.37560436732971e-06	2.687934033942e-05	108	223	156	132	180	22	6	20	54	36
2667	Phel_contig_12006	1252.52542340828	-4.39713387614031	0.456210007150225	-9.63839856036384	5.50399001167883e-22	1.03880167039866e-19	1895	5263	2451	985	2237	172	72	128	65	100
2668	Phel_contig_12042	95.4201299874833	-2.53939310036155	0.314243221665406	-8.08097971661389	6.42484973470501e-16	5.63272793838106e-14	156	191	134	158	248	38	27	27	16	23
2669	Phel_contig_12089	1609.20605417384	-2.6521438654003	0.349947769783619	-7.57868486214438	3.49075254823228e-14	2.30831320573861e-12	2517	2547	2679	3325	4038	620	448	386	171	422
2670	Phel_contig_12092	1291.61720804754	-2.88261703900357	0.271632185896304	-10.6122072003058	2.61497557916778e-26	7.4031048219398e-24	2782	1886	1593	2827	3297	372	236	401	200	264
2671	Phel_contig_12093	200.105961048864	-3.38616418495066	0.727824396484956	-4.65244666337679	3.28019598599405e-06	3.58460661469024e-05	201	220	951	89	459	16	10	28	93	13
2672	Phel_contig_12169	1950.72816637141	-3.2623093333776	0.269437091329651	-12.1078702166742	9.59533339963479e-34	5.21563942270549e-31	2493	3776	4249	3177	5512	345	297	563	337	234
2673	Phel_contig_12183	3600.38133472151	-2.67194067623063	0.457150030615669	-5.84477851315503	5.07242709606593e-09	1.08978991001486e-07	5809	6437	8220	3276	9877	1670	353	1620	463	684
2674	Phel_contig_12190	665.435393455581	-2.8791896589953	0.839131133390479	-3.43115580441169	0.000601015299382345	0.00321733185082005	60	1553	43	2887	2094	48	158	333	125	135
2675	Phel_contig_12247	934.693273310561	-3.72021641636911	1.43583810825618	-2.59097205665288	0.00957052622796063	0.03130434009189	11	4010	29	191	5813	45	381	12	27	94
2676	Phel_contig_12248	4693.54173270057	-5.26847667672785	1.45670023387237	-3.61671986742432	0.000298359896032043	0.0017700993788166	6	12	5217	25746	20995	171	419	158	246	61
2677	Phel_contig_12265	16.593546828275	-3.99436876311647	1.14963920056916	-3.47445421236414	0.000511893719069204	0.00280545422400944	1	51	23	0	103	1	3	1	1	3
2678	Phel_contig_12304	1042.09763065972	-2.54332957841526	0.366974088800133	-6.9305426623743	4.1922931126985e-12	1.81141720535644e-10	1095	3010	2114	1679	1665	380	171	486	149	309
2679	Phel_contig_12310	3221.69556844889	-3.38569418896322	0.334399368080652	-10.1247027121972	4.29281258967134e-24	9.80420676992333e-22	2517	5346	7693	7989	8468	610	393	814	403	497
2680	Phel_contig_12341	53.8042140781109	-3.20850682788139	0.731596491651816	-4.38562358416612	1.1565397150979e-05	0.000108537418428629	88	152	64	132	89	15	16	0	13	1
2681	Phel_contig_12365	100.274348011277	-2.54125389758424	0.69300775401627	-3.6669920110657	0.000245420459527913	0.00150090847188335	23	123	209	342	242	24	7	13	18	76
2682	Phel_contig_12380	815.513726353946	-2.00189063980219	0.27685292979397	-7.23088118045913	4.79870070634611e-13	2.51289186506888e-11	1072	1475	1318	1485	1735	221	211	684	279	243
2683	Phel_contig_12381	39.1088482046688	-2.34632938822843	0.472759254500586	-4.96305332130844	6.93935209607946e-07	9.0934287014102e-06	77	70	43	63	103	9	25	12	8	5
2684	Phel_contig_12383	200.251032790022	-2.55824123347119	0.484492079802848	-5.28025398167954	1.29004935722021e-07	2.03842799014714e-06	199	401	384	406	472	45	14	41	115	53
2685	Phel_contig_12387	625.765762582315	-2.244235064293	0.366070477704621	-6.1306092705565	8.75431657437018e-10	2.26595062722126e-08	704	994	1363	1199	1323	153	169	496	186	97
2686	Phel_contig_12417	504.426204568368	-4.18593806765827	0.500780722799341	-8.35882428592512	6.33463785090826e-17	6.40010362498085e-15	239	798	1102	1211	1944	55	71	43	21	52
2687	Phel_contig_12438	116.423827301874	-3.05737618973343	0.407522698064535	-7.50234576933741	6.268575132193e-14	3.93458048366609e-12	291	274	79	259	224	32	16	33	23	15
2688	Phel_contig_12464	350.179609444603	-3.05621685535593	0.338162998928337	-9.03770331183866	1.59997937783037e-19	2.37618795249583e-17	313	780	668	791	857	68	67	124	67	38
2689	Phel_contig_1248	2023.80222056698	-2.49118798150304	0.447314700258059	-5.56920660122696	2.55901908022616e-08	4.73298812294281e-07	3594	5090	2688	2430	4864	752	884	316	232	558
2690	Phel_contig_12582	523.957876549685	-2.97489374942137	0.298012187685442	-9.98245666570331	1.81906196629584e-23	4.05233328852363e-21	766	1031	789	1004	1498	84	136	184	100	64
2691	Phel_contig_12613	14.1169989195707	-4.78220283705326	1.06341821332458	-4.4970104678785	6.89155964482402e-06	6.88092608475485e-05	7	75	45	7	10	1	0	3	1	0
2692	Phel_contig_12627	77.0857742108305	-2.49862339662991	0.583438765297871	-4.28258035846188	1.84738381000834e-05	0.000162538676556836	106	175	94	132	211	10	36	7	6	46
2693	Phel_contig_12665	850.613958279899	-2.26232531592686	0.507723392235393	-4.45582250202486	8.35721579457037e-06	8.15042821354294e-05	477	1819	1528	1802	2081	271	486	388	75	160
2694	Phel_contig_12672	11.0040031572901	-2.00058684266641	0.692558304434622	-2.88869085802042	0.00386849185983722	0.0150244000161814	30	14	12	20	18	3	9	2	0	6
2695	Phel_contig_12673	46.722392655684	-2.38163331581771	0.54692042335225	-4.35462494016939	1.33294939376684e-05	0.000122678288600729	29	30	113	72	190	13	9	24	17	10
2696	Phel_contig_12808	55.6141781552897	-2.63243643413436	0.540159965867923	-4.87343861166126	1.09672357833906e-06	1.34994354221462e-05	73	100	135	91	117	11	5	47	15	3
2697	Phel_contig_12816	692.608338437323	-3.44688124657959	0.302641004710145	-11.3893398215514	4.72556422648737e-30	1.80889274010526e-27	1626	1312	955	1054	1950	120	82	203	60	108
2698	Phel_contig_12850	232.208624072176	-2.78060705195653	0.585077644965345	-4.75254365960474	2.00873375698198e-06	2.31818964107245e-05	813	326	205	157	694	93	29	24	30	94
2699	Phel_contig_12869	44.6528642289751	-4.68871886744468	1.60811520123701	-2.91566105701755	0.0035493586045656	0.0139702343453851	377	50	4	2	5	3	3	12	0	0
2700	Phel_contig_12918	1633.4936580739	-2.48545738342311	0.365380483616594	-6.80238133909521	1.02903768562279e-11	4.08876991518365e-10	2413	3272	3454	3223	2471	337	750	718	235	316
2701	Phel_contig_12970	500.277255747252	-2.55659088754592	0.267770232186576	-9.54770389026869	1.32602528196741e-21	2.37272445008437e-19	1188	996	649	955	800	143	102	137	132	168
2702	Phel_contig_13087	78.1415272041386	-2.83590068074436	0.473361172912245	-5.99098710039341	2.08571185016901e-09	4.91208636602195e-08	116	160	139	122	208	13	39	22	7	8
2703	Phel_contig_1310	315.114581586116	-2.23875400746066	0.374086874383789	-5.98458315638161	2.16944732499651e-09	5.09441171055031e-08	319	460	736	518	785	71	144	187	57	76
2704	Phel_contig_13122	241.806555641798	-3.56519138722064	0.828146700496554	-4.30502395901954	1.66967664203095e-05	0.000149075137244143	119	119	123	641	1583	77	13	6	12	62
2705	Phel_contig_13198	337.705644628186	-3.85598159330263	0.656536177720742	-5.87322027963366	4.27409930928199e-09	9.3452510883078e-08	108	146	1041	1036	1127	46	20	20	65	47
2706	Phel_contig_13213	1855.68726381862	-3.26431326346209	0.323353187586376	-10.0951943224314	5.80160544900621e-24	1.31396694077576e-21	1882	3093	3275	4652	5560	368	162	487	343	329
2707	Phel_contig_13226	76.6251869028841	-2.67417694857077	0.487434594279735	-5.48622723941518	4.1060863564479e-08	7.22766936499618e-07	81	193	142	93	215	23	12	50	15	5
2708	Phel_contig_13257	392.160360625857	-2.26910467778468	0.522440305654198	-4.34328028145399	1.40370861059337e-05	0.000128407918608908	420	616	282	1050	1255	192	33	260	52	141
2709	Phel_contig_1328	14078.2916012252	-2.34830523961984	0.368044314617109	-6.38049589779119	1.76515455113597e-10	5.41460162424078e-09	18958	24303	24278	27309	33059	5626	6351	4323	1862	3114
2710	Phel_contig_13317	220.148932452763	-2.58037243277778	0.496067497474827	-5.20165591560193	1.97520664973537e-07	2.99064993462439e-06	125	435	373	581	559	28	22	164	47	69
2711	Phel_contig_13329	75.2080489940897	-2.45887095173844	0.667708529030728	-3.68255136010893	0.000230911327246705	0.0014253254717036	110	64	138	105	284	22	45	33	1	8
2712	Phel_contig_13387	236.576699098944	-2.14247099851768	0.356914964353321	-6.00274914894514	1.94004233167618e-09	4.60493192054981e-08	224	533	442	510	373	42	78	145	51	114
2713	Phel_contig_13388	202.867959429636	-2.56046407005885	0.308547447830523	-8.29844514372795	1.05482788352062e-16	1.0238611506544e-14	389	339	271	351	543	43	41	121	32	58
2714	Phel_contig_13403	148.980085056563	-2.44190865745673	0.323119501082515	-7.5572927331091	4.11545068178433e-14	2.66944435870011e-12	135	249	309	294	383	41	43	39	46	46
2715	Phel_contig_13537	67.381627622057	-3.05542678169482	0.570481079804345	-5.35587750384767	8.51421797153334e-08	1.40072285732647e-06	73	31	258	155	120	15	12	21	16	5
2716	Phel_contig_13540	119.239632298653	-2.35528595935341	0.339737248670407	-6.93266919824376	4.12973145804846e-12	1.78722677654205e-10	195	288	198	116	283	35	20	44	37	50
2717	Phel_contig_13581	106.554228407157	-2.23217335662008	0.384863041529822	-5.79991611495675	6.63481011465159e-09	1.39459295665894e-07	200	178	200	188	174	38	52	48	10	29
2718	Phel_contig_13613	85.2208229377067	-3.21171380024693	0.622083279732065	-5.16283575670163	2.43236548468119e-07	3.60648276828507e-06	78	113	61	292	319	16	32	17	8	3
2719	Phel_contig_13627	117.616261115517	-2.49195001129468	0.399344279150879	-6.24010444469941	4.37278819846199e-10	1.22519214080206e-08	126	222	212	186	348	20	49	62	24	17
2720	Phel_contig_13640	140.444686172713	-3.00151726712592	0.586520739559663	-5.11749553712174	3.09619386335229e-07	4.49750704533343e-06	122	158	107	368	659	30	45	21	7	40
2721	Phel_contig_13642	43.7253217198742	-5.41936461856371	1.101082774953	-4.92185032936787	8.5729769632294e-07	1.09542251013939e-05	2	109	7	215	151	1	0	3	0	6
2722	Phel_contig_13643	41.5222103446015	-4.82694331477786	1.01379180011378	-4.76127673772477	1.92372038909489e-06	2.23049798356744e-05	40	53	17	314	15	7	1	6	0	0
2723	Phel_contig_13689	3.35540418731759	-3.91223386067777	1.59802630452361	-2.44816612192378	0.0143585437055071	0.0436111102443701	0	10	19	2	2	0	0	2	0	0
2724	Phel_contig_13775	90.5938312870408	-2.45708767547833	0.402103243812498	-6.11058904221145	9.92640753589754e-10	2.53076833030604e-08	65	224	160	202	184	16	13	49	28	32
2725	Phel_contig_13787	92.3236410824711	-2.3486235510896	0.687554622101072	-3.41590831563685	0.000635696463132125	0.00336258436648597	17	199	67	193	401	7	25	36	16	63
2726	Phel_contig_1380	3352.74663454472	-2.00972940735177	0.503216234432014	-3.99376901983333	6.50312172837768e-05	0.000478845414071657	3903	7667	5209	5054	7376	624	2141	565	519	2171
2727	Phel_contig_13885	429.043819496756	-2.48091855836571	0.523765777125542	-4.73669465764093	2.17232082708422e-06	2.48586675530505e-05	367	610	1116	481	1393	170	69	76	48	244
